FP,isFake,SET
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7329-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12412_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2896-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22885_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3098-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22985_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2655-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-361-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2915-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12417_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12421_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2455-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22969_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7137-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22978_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/20_12426_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_23005_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/4_12427_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_22971_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22892_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_23002_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22981_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1781-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/10_22877_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22865_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22864_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12419_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2462-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12402_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/13_12427_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2587-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2078-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-913-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1739-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6402-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/16_12404_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7966-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2213-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22895_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22912_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22898_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22878_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6944-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3725-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22894_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22899_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-914-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22981_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22899_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22959_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2208-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7116-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12422_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12426_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2169-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22906_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12431_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2305-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22972_2.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1421-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/33_22870_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3299-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22871_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1513-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12413_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12430_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22891_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_23003_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22965_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3303-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22978_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12421_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1923-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22871_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22882_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22975_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22905_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2397-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_23003_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12424_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22998_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12419_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2883-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22906_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1683-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22872_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22984_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22965_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2450-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5695-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7140-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12423_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3500-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3184-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12434_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22981_3.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-854-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5305-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22896_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12413_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22975_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5461-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22995_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22987_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2901-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22902_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22991_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22908_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1446-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10493_22968_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22870_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2215-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12423_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/10_22878_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-460-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3114-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1510-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2236-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5816-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5213-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12409_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-409-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-603-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22978_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6569-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22998_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3498-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-624-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1846-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1179-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3480-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12417_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7677-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22968_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3735-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22903_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22968_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1409-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2230-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22969_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_23001_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22889_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-969-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2149-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22978_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22969_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22959_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1257-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6181-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22981_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2519-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22880_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22999_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2691-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22959_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22995_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12410_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1876-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22992_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22911_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1745-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2832-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3377-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3021-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-268-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22973_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22897_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2347-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22979_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_23006_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22997_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12404_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2574-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_23002_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4890-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2557-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5986-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5345-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2968-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7321-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22912_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-818-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22998_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22966_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12404_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-986-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4133-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5191-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22903_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1592-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5415-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6089-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12405_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3618-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22973_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12417_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12426_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22996_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_22967_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22968_2.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1069-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1083-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22891_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2282-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2224-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22976_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22966_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12405_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1199-ema.jpg,1,test
