FP,isFake,SET
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-22-02-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_22962_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22866_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22983_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22963_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_22987_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22877_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22895_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22998_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22960_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-03-11-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22883_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22895_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-00-41-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12409_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22895_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-07-12-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-55-32-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12407_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22984_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_23004_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-21-48-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-22-54-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-02-06-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-15-46-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12409_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-43-58-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12409_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12409_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22909_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-27-16-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-31-28-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_23006_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_23004_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_23000_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-57-10-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/13_12410_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22903_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22990_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/16_12403_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-48-20-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-50-57-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-52-13-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-43-46-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_23005_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-19-44-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-57-09-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22977_2.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-20-11-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-50-19-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-21-20-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-52-54-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-01-39-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-53-53-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-05-16-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-00-13-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-07-15-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-49-39-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-39-00-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-02-34-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-25-43-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-19-59-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22988_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22902_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_22997_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22866_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/14_12424_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22979_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22907_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-18-53-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_23001_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22981_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-42-41-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-02-52-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-02-28-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-27-28-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-41-35-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12434_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22966_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22869_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-41-05-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-49-51-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12403_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12405_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22988_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12431_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-35-43-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22985_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22988_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-54-56-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-50-33-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22866_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-15-08-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22902_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-03-31-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22903_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-26-54-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22982_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12431_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-48-34-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-55-31-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_23003_1.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-37-39-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-42-25-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10493_22996_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22894_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-55-06-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22959_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-39-04-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22894_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10481_22963_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12429_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-06-50-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-42-19-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22993_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12424_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-58-34-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12416_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22898_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22986_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22966_2.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-16-50-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22972_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22979_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-27-33-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22868_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-54-15-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-13-31-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22965_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22993_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_22979_0.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-11-34-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/4_12426_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-51-02-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22960_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-01-58-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_23005_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-21-40-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-44-15-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22962_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12408_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12432_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_23004_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22999_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-39-48-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-01-33-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22998_1.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-43-53-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-08-26-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22987_0.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-58-08-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22874_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12420_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-47-50-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22988_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-30-21-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12421_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-24-00-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-17-11-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-36-05-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-22-06-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22978_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12416_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-30-37-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-49-07-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22884_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22997_0.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-04-56-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-59-42-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-50-02-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22962_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22869_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22989_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22867_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-09-31-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22866_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12407_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-48-21-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-56-30-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22911_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-27-36-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-16-51-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-51-01-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22973_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10493_22998_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-19-13-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-21-53-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-29-41-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-15-19-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-29-57-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-56-10-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22898_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22986_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22968_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-59-33-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-16-11-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-40-54-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12424_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22961_3.png,0,test
